,has_media,hashtags,img_urls,is_replied,is_reply_to,likes,links,parent_tweet_id,replies,reply_to_users,retweets,screen_name,text,text_html,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username,video_url
170,False,"['alternance', 'marketing', 'communication', 'McDonalds']",[],False,False,0,['http://goo.gl/s4ylxX'],,0,[],0,piste_on_jobs,Namel: Offre d’#alternance d’Assistant #marketing -#communication pour une des franchises de #McDonalds France.. http://goo.gl/s4ylxX  RT,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Namel: Offre d’<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alternance?src=hash""><s>#</s><b>alternance</b></a> d’Assistant <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/marketing?src=hash""><s>#</s><b>marketing</b></a> -<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/communication?src=hash""><s>#</s><b>communication</b></a> pour une des franchises de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> France.. <a class=""twitter-timeline-link"" data-expanded-url=""http://goo.gl/s4ylxX"" dir=""ltr"" href=""http://t.co/UIecAmJDxO"" rel=""nofollow noopener"" target=""_blank"" title=""http://goo.gl/s4ylxX""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">goo.gl/s4ylxX</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> RT</p>",2014-07-29 09:52:04,1406627524,494057762637479937,/piste_on_jobs/status/494057762637479937,1891925545,Piste On Jobs,
171,False,[],[],False,False,0,['http://tinyurl.com/kpwv76h'],,0,[],1,Charlotte_Bercu,"2014 : une année record pour @McDonalds France, client T&M ? http://tinyurl.com/kpwv76h  @BurnerSam @FranchiseObs cc @Laurent_Kruch @ldrsimon","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">2014 : une année record pour <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France, client T&amp;M ? <a class=""twitter-timeline-link"" data-expanded-url=""http://tinyurl.com/kpwv76h"" dir=""ltr"" href=""http://t.co/jHlSvVesKj"" rel=""nofollow noopener"" target=""_blank"" title=""http://tinyurl.com/kpwv76h""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">tinyurl.com/kpwv76h</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""975855266"" dir=""ltr"" href=""/BurnerSam""><s>@</s><b>BurnerSam</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""59436831"" dir=""ltr"" href=""/FranchiseObs""><s>@</s><b>FranchiseObs</b></a> cc <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""162314243"" dir=""ltr"" href=""/Laurent_Kruch""><s>@</s><b>Laurent_Kruch</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2289491467"" dir=""ltr"" href=""/ldrsimon""><s>@</s><b>ldrsimon</b></a></p>",2014-07-29 08:43:50,1406623430,494040589718286337,/Charlotte_Bercu/status/494040589718286337,560608063,Charlotte Boisson,
172,False,"['McDonalds', 'business', 'fastfood']",[],True,False,1,['http://bit.ly/1nymzJc'],,1,[],0,juliencaillot,#McDonalds France est en passe de réaliser la meilleure année de son histoire http://bit.ly/1nymzJc  v/ @McDoArnaud #business #fastfood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> France est en passe de réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1nymzJc"" dir=""ltr"" href=""http://t.co/ob3F2l1c4e"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1nymzJc""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1nymzJc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> v/ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2560590517"" dir=""ltr"" href=""/McDoArnaud""><s>@</s><b>McDoArnaud</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/business?src=hash""><s>#</s><b>business</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fastfood?src=hash""><s>#</s><b>fastfood</b></a></p>",2014-07-28 19:23:05,1406575385,493839078002274304,/juliencaillot/status/493839078002274304,28964962,Julien Caillot,
173,False,"['business', 'fastfood']",[],True,False,1,['http://bit.ly/1nymzJc'],,1,[],2,Befoodfr,McDonalds France est en passe de réaliser la meilleure année de son histoire http://bit.ly/1nymzJc  v/ @McDoArnaud #business #fastfood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><strong>McDonalds France</strong> est en passe de réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1nymzJc"" dir=""ltr"" href=""http://t.co/yadfo7loY9"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1nymzJc""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1nymzJc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> v/ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2560590517"" dir=""ltr"" href=""/McDoArnaud""><s>@</s><b>McDoArnaud</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/business?src=hash""><s>#</s><b>business</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fastfood?src=hash""><s>#</s><b>fastfood</b></a></p>",2014-07-28 19:17:26,1406575046,493837654572933120,/Befoodfr/status/493837654572933120,2220138366,BEFOOD,
174,False,['McDonalds'],[],False,False,0,['http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php'],,0,[],0,ProteinesXTC,#McDonalds France devrait réaliser la meilleure année de son histoire http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php"" dir=""ltr"" href=""http://t.co/gf73PCFDmj"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">lefigaro.fr/societes/2014/</span><span class=""invisible"">07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2014-07-28 13:30:32,1406554232,493750354740523008,/ProteinesXTC/status/493750354740523008,845589475,AgenceProtéinesXTC,
175,False,[],[],False,False,0,"['http://bit.ly/UEPyPB', 'http://fb.me/6VctEZh6h']",,0,[],0,CatherineBadel7,@McDonalds France devrait réaliser la meilleure année de son histoire http://bit.ly/UEPyPB   cc @Le_Figaro http://fb.me/6VctEZh6h ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/UEPyPB"" dir=""ltr"" href=""http://t.co/dLMDc2BKh7"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/UEPyPB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/UEPyPB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>  cc <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8350912"" dir=""ltr"" href=""/Le_Figaro""><s>@</s><b>Le_Figaro</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/6VctEZh6h"" dir=""ltr"" href=""http://t.co/I4IcJCDTeI"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/6VctEZh6h""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/6VctEZh6h</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",2014-07-28 12:36:02,1406550962,493736639919702017,/CatherineBadel7/status/493736639919702017,379780428,Catherine Badel 77,
176,True,['Raoul'],['https://pbs.twimg.com/media/BtnT7QSIgAAofT4.jpg'],True,True,0,['http://bit.ly/UEPyPB'],493727627677425665,1,"[{'screen_name': 'Le_Figaro', 'user_id': '8350912'}]",0,PierreBruyat,“@Le_Figaro: .@McDonalds France http://bit.ly/UEPyPB  pic.twitter.com/RVNui5VCQ1” @artchab Il te dit rien le Mac Do en photo?!? #Raoul,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8350912"" dir=""ltr"" href=""/Le_Figaro""><s>@</s><b>Le_Figaro</b></a>: .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/UEPyPB"" dir=""ltr"" href=""http://t.co/Exi9WBocej"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/UEPyPB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/UEPyPB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/RVNui5VCQ1"">pic.twitter.com/RVNui5VCQ1</a>” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""42479264"" dir=""ltr"" href=""/artchab""><s>@</s><b>artchab</b></a> Il te dit rien le Mac Do en photo?!? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Raoul?src=hash""><s>#</s><b>Raoul</b></a></p>",2014-07-28 12:03:08,1406548988,493728357587382272,/PierreBruyat/status/493728357587382272,61207464,Pierre Bruyat,
177,True,[],['https://pbs.twimg.com/media/BtnT7QSIgAAofT4.jpg'],False,False,0,[],,0,[],0,yciwolf,C'est vous ça RT @Le_Figaro: .@McDonalds France devrait réaliser la meilleure année de son histoirepic.twitter.com/hQtG5LPtqa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">C'est vous ça RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8350912"" dir=""ltr"" href=""/Le_Figaro""><s>@</s><b>Le_Figaro</b></a>: .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/hQtG5LPtqa"">pic.twitter.com/hQtG5LPtqa</a></p>",2014-07-28 12:01:43,1406548903,493728001008619521,/yciwolf/status/493728001008619521,124948811,Gillou Fashioninte ✨,
178,False,[],[],False,True,0,[],493727627677425665,0,"[{'screen_name': 'Le_Figaro', 'user_id': '8350912'}]",0,EdgeOfEurope,Douce France avec sa cuisine extraordinaire RT @Le_Figaro .@McDonalds France devrait réaliser la meilleure année de son histoire,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Douce France avec sa cuisine extraordinaire RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8350912"" dir=""ltr"" href=""/Le_Figaro""><s>@</s><b>Le_Figaro</b></a> .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire</p>",2014-07-28 12:01:18,1406548878,493727895861608448,/EdgeOfEurope/status/493727895861608448,20140564,Rob van Kan,
179,True,[],['https://pbs.twimg.com/media/BtnT7QSIgAAofT4.jpg'],True,False,11,['http://bit.ly/UEPyPB'],,7,[],41,Le_Figaro,.@McDonalds France devrait réaliser la meilleure année de son histoire http://bit.ly/UEPyPB pic.twitter.com/xQKvplTpeW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/UEPyPB"" dir=""ltr"" href=""http://t.co/6bVamthkxH"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/UEPyPB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/UEPyPB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/xQKvplTpeW"">pic.twitter.com/xQKvplTpeW</a></p>",2014-07-28 12:00:14,1406548814,493727627677425665,/Le_Figaro/status/493727627677425665,8350912,Le Figaro,
180,True,[],['https://pbs.twimg.com/media/Btn5I0BIAAAgwEc.jpg'],False,False,0,['http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php'],,0,[],2,nicolasantonini,"@McDonalds France devrait réaliser la meilleure année de son histoire
http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php …
@McDoArnaud @JnoFrancepic.twitter.com/Fi3c4bCcm8","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire
<a class=""twitter-timeline-link"" data-expanded-url=""http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php"" dir=""ltr"" href=""http://t.co/TsnAOfCSIz"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.lefigaro.fr/societes/2014/07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">lefigaro.fr/societes/2014/</span><span class=""invisible"">07/27/20005-20140727ARTFIG00125-mcdonald-s-france-devrait-realiser-la-meilleure-annee-de-son-histoire.php</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2560590517"" dir=""ltr"" href=""/McDoArnaud""><s>@</s><b>McDoArnaud</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""109910593"" dir=""ltr"" href=""/JnoFrance""><s>@</s><b>JnoFrance</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/Fi3c4bCcm8"">pic.twitter.com/Fi3c4bCcm8</a></p>",2014-07-28 10:08:43,1406542123,493699565032583168,/nicolasantonini/status/493699565032583168,394598735,Nicolas ANTONINI,
181,False,['McDo'],[],False,False,0,['http://sco.lt/4p0BOb'],,0,[],1,Ozil_Conseil,.@McDonalds France devrait réaliser la meilleure année de son histoire http://sco.lt/4p0BOb  #McDo >> et tjrs pas de profil Twitter ?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France devrait réaliser la meilleure année de son histoire <a class=""twitter-timeline-link"" data-expanded-url=""http://sco.lt/4p0BOb"" dir=""ltr"" href=""http://t.co/bdziHgjFd6"" rel=""nofollow noopener"" target=""_blank"" title=""http://sco.lt/4p0BOb""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">sco.lt/4p0BOb</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDo?src=hash""><s>#</s><b>McDo</b></a> &gt;&gt; et tjrs pas de profil Twitter ?</p>",2014-07-28 07:26:00,1406532360,493658615069573120,/Ozil_Conseil/status/493658615069573120,634488033,Ozil Conseil,
182,True,"['mcdo', 'Mcdonalds']",['https://pbs.twimg.com/media/BsiBvJgCUAEVOWc.jpg'],True,False,3,[],,1,[],1,ZeTwittaumat,Happy Bastille day :-) un petit #mcdo avant le feu d'artifice. Photo de #Mcdonalds Francepic.twitter.com/OjechyPonN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Happy Bastille day :-) un petit <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mcdo?src=hash""><s>#</s><b>mcdo</b></a> avant le feu d'artifice. Photo de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mcdonalds?src=hash""><s>#</s><b>Mcdonalds</b></a> France<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/OjechyPonN"">pic.twitter.com/OjechyPonN</a></p>",2014-07-14 20:32:53,1405369973,488783213285097472,/ZeTwittaumat/status/488783213285097472,630330638,TheTwittaumat,
183,True,"['CDM2014', 'ARGALL', 'mcdo', 'McDonalds']",['https://pbs.twimg.com/media/BscIb2yCMAIfKDA.jpg'],True,False,0,[],,1,[],2,ZeTwittaumat,Ce soir finale #CDM2014 #ARGALL . Alors vous avez voté choix #mcdo ou pizza. Photo via #McDonalds France .pic.twitter.com/dJpeOPqNAB,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Ce soir finale <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CDM2014?src=hash""><s>#</s><b>CDM2014</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ARGALL?src=hash""><s>#</s><b>ARGALL</b></a> . Alors vous avez voté choix <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mcdo?src=hash""><s>#</s><b>mcdo</b></a> ou pizza. Photo via <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> France .<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/dJpeOPqNAB"">pic.twitter.com/dJpeOPqNAB</a></p>",2014-07-13 17:04:25,1405271065,488368361395724288,/ZeTwittaumat/status/488368361395724288,630330638,TheTwittaumat,
184,False,"['McDonalds', 'france']",[],False,False,1,[],,0,[],1,AnisRhali,"Macdo ils auraient du prendre des vineurs pour leurs spot de pub la ou ça chante , ça aurait tellement booster le truc! #McDonalds #france","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Macdo ils auraient du prendre des vineurs pour leurs spot de pub la ou ça chante , ça aurait tellement booster le truc! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/france?src=hash""><s>#</s><b>france</b></a></p>",2014-07-04 12:38:09,1404477489,485039861775491072,/AnisRhali/status/485039861775491072,258416509,Anis,
185,False,[],[],False,False,0,[],,0,[],1,FreakingFrench,J’annonce : les Onion Rings de chez @McDonalds France sont les plus dégueulasses que j’ai jms gouté. Allez chez @BurgerKingFR :),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">J’annonce : les Onion Rings de chez <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France sont les plus dégueulasses que j’ai jms gouté. Allez chez <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2242099796"" dir=""ltr"" href=""/BurgerKingFR""><s>@</s><b>BurgerKingFR</b></a> :)</p>",2014-06-28 20:13:15,1403986395,482980066021085184,/FreakingFrench/status/482980066021085184,117346828,Steph’,
186,False,['FRANCE'],[],True,False,1,[],,1,[],0,Alexand_rei,"La pub @McDonalds #FRANCE ""vous allez avoir l'air d'un américain"" est si mauvaise...la pire de leur histoire.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">La pub <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FRANCE?src=hash""><s>#</s><b>FRANCE</b></a> ""vous allez avoir l'air d'un américain"" est si mauvaise...la pire de leur histoire.</p>",2014-06-23 11:41:36,1403523696,481039366702505985,/Alexand_rei/status/481039366702505985,357479474,Alexandreï von Hamm,
187,True,"['McDonalds', 'fetedelamusique', 'mcdopic']",['https://pbs.twimg.com/media/Bqq30FzCQAAuMQX.jpg'],False,False,2,[],,0,[],1,ZeTwittaumat,Ce soir on monte le son :-)) #McDonalds France #fetedelamusique #mcdopic.twitter.com/jZLt5AtJZ3,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Ce soir on monte le son :-)) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDonalds?src=hash""><s>#</s><b>McDonalds</b></a> France <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fetedelamusique?src=hash""><s>#</s><b>fetedelamusique</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mcdo?src=hash""><s>#</s><b>mcdo</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/jZLt5AtJZ3"">pic.twitter.com/jZLt5AtJZ3</a></p>",2014-06-21 17:14:49,1403370889,480398444444778496,/ZeTwittaumat/status/480398444444778496,630330638,TheTwittaumat,
188,False,['McDo'],[],False,False,0,['http://www.mcdonalds.fr/produits/sandwichs'],,0,[],0,DamienJobart,"Hey les amis ! Vous êtes plutôt ""California"" ou ""Florida"" ? L'American Summer débarque chez @McDonalds France http://www.mcdonalds.fr/produits/sandwichs … #McDo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Hey les amis ! Vous êtes plutôt ""California"" ou ""Florida"" ? L'American Summer débarque chez <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b>McDonalds</b></a> France <a class=""twitter-timeline-link"" data-expanded-url=""http://www.mcdonalds.fr/produits/sandwichs"" dir=""ltr"" href=""http://t.co/oMJDWX8QBn"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.mcdonalds.fr/produits/sandwichs""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">mcdonalds.fr/produits/sandw</span><span class=""invisible"">ichs</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/McDo?src=hash""><s>#</s><b>McDo</b></a></p>",2014-06-18 21:03:54,1403125434,479368933846564864,/DamienJobart/status/479368933846564864,88161798,Damien Jobart ®,
189,True,"['Mcdonalds', 'mcdo', 'foodpic']",['https://pbs.twimg.com/media/Bp7YbyjCMAEDIR3.jpg'],False,False,2,[],,0,[],1,ZeTwittaumat,Une petite envie de fraîcheur ? Photo de #Mcdonalds France #mcdo #foodpic.twitter.com/FN8CKBptYt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Une petite envie de fraîcheur ? Photo de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mcdonalds?src=hash""><s>#</s><b>Mcdonalds</b></a> France <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mcdo?src=hash""><s>#</s><b>mcdo</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/food?src=hash""><s>#</s><b>food</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/FN8CKBptYt"">pic.twitter.com/FN8CKBptYt</a></p>",2014-06-12 11:55:27,1402574127,477056584221458432,/ZeTwittaumat/status/477056584221458432,630330638,TheTwittaumat,
